id,overview,title,release_date,genres,type
335984,"인간과 리플리컨트가 혼재된 2049년. 인간의 통제를 벗어난 리플리컨트를 쫓는 블레이드 러너 K는 임무 수행 도중 약 30년 전 여자 리플리컨트의 유골을 발견하고 충격적으로 출산의 흔적까지 찾아낸다. 리플리컨트가 출산까지 가능하다는 사실이 알려지면사회에 큰 혼란이 야기되므로 이를 덮으려는 경찰 조직과, 그 비밀의 단서를 찾아내 더욱 완벽한 리플리컨트를 거느리고 세상을 장악하기 위해 K를 쫓는 니안더 월레스. 리플리컨트의 숨겨진 진실에 접근할수록 점차 정체성의 혼란을 겪게 되는 K는 과거 블레이드 러너였던 릭 데커드를 만나 전혀 상상치 못한 진실을 마주하게 되는데...",블레이드 러너 2049,2017-10-04,"SF, 드라마",movie
336804,"터키의 한 외딴 마을에서 평화롭고 자유분방하게 살아가고 있는 아름다운 다섯 자매. 달콤한 첫사랑 진행 중인 첫째 소냐, 둘째 특유의 우직하고 묵묵한 성격을 지닌 셀마, 소녀 감성 넘치는 에체, 착하고 순종적인 누르, 다혈질이지만 정 많고 누구보다도 따뜻한 마음을 가진 랄리까지, 나이는 제각각이지만 친구처럼 편하고 서로의 우애는 가득하다. 하지만 어느 날 학교에서 돌아오는 길에 바닷가에서의 남자아이들과 함께 물장난한 것이 구설에 오르게 되고 그 이후 외출 금지 및 홈스쿨, 그리고 갑작스러운 맞선이 시작된다.  천국 같았던 집은 감옥이 되고, 갑작스러운 결혼으로 자매들이 생이별하게 되는 위기가 찾아오지만, 집안 어른들 몰래 빠져나가 함께 관람하는 축구 경기의 짜릿함, 첫째 소냐의 뜨거운 첫사랑, 그리고 랄리의 자유를 향한 열정을 막을 수는 없었다. 랄리와 소녀들의 인생을 송두리째 바꾸게 될 가장 아름답고 뜨거운 여름이 시작된다.",무스탕: 랄리의 여름,2015-06-17,드라마,movie
336808,"1909년의 콜롬비아의 아마존. 독일 민속학자이자 여행가인 테오도어는 신비한 치유의 힘을 가진 풀 야크루나를 찾기 위해 원주민 무당인 카라마카테와 길을 떠난다. 한편 1940년대 같은 지역에서 미국인 식물학자인 에반스도 야크루나를 찾기 위해 카라마카테를 고용한다. 언어와 관습, 문화가 다른 백인과 원주민의 조우는 몰이해와 갈등, 때로는 폭력으로 이어진다. 2009년 칸영화제 주목할만한시선 부문에서 선보인  이후 발표한 치로 게라의 세 번째 장편 은 실존인물인 테오도어 코흐-그룬베르크와 리차드 에반스 슐츠의 여행기에서 영감을 받았다. 서로 다른 시간의 두 가지 이야기가 병치되는 독특한 서사 구조 안에서 백인 여행가와 원주민 무당의 조우는 언어, 관습, 문화의 차이로 야기되는 끝없는 긴장으로 이어지며, 이는 유럽 식민주의의 폭력적 본성을 드러낸다. 흑백으로 촬영된 아마존의 자연경관은 인간, 자연 그리고 권력의 그물이 한 치의 미화도 없이 드러나는 식민의 맨 얼굴처럼 다가온다.",뱀의 포옹,2015-05-25,"드라마, 모험",movie
336843,"미스터리한 조직 ‘위키드’에게 잡힌 ‘민호’(이기홍)를 구하기 위해  ‘토마스’(딜런 오브라이언)와 러너들은 ‘위키드’의 본부가 있는 최후의 도시로 향한다.  인류의 운명이 걸린 ‘위키드’의 위험한 계획을 알게 된  ‘토마스’와 러너들은 마지막 사투를 준비하지만,  ‘토마스’는 친구와 인류의 운명 앞에서 딜레마에 빠지게 되는데…",메이즈 러너: 데스 큐어,2018-01-10,"SF, 모험, 스릴러, 액션",movie
337167,"모든 과거를 잊고 서로에게 더 깊게 빠져든 ‘크리스찬 그레이’와 ‘아나스타샤’.  그레이의 독특한 취향으로 시작된 이 비밀스러운 관계는  더 큰 자극을 원하는 아나스타샤로 인해 역전되고,  마침내 그녀의 본능이 지배하는 마지막 절정의 순간을 맞이하게 되는데…",50가지 그림자: 해방,2018-01-17,"드라마, 로맨스",movie
337339,마침내 평화로운 일상으로 돌아온 리더 도미닉(빈 디젤)과 멤버들. 하지만 레티(미셸 로드리게스)와 쿠바에서 신혼을 만끽 중인 도미닉(빈 디젤)에게 불청객이 찾아온다. 전설적인 해커이자 테러 조직의 리더 사이퍼(샤를리즈 테론)는 도미닉을 협박해 자신의 명령을 따르게 한다. 멤버들은 도미닉이 사이퍼와 함께  사상 최악의 테러를 계획하고 있음을 알게 된다.  리더의 배신으로 위기에 놓인 멤버들은 한때 팀을 모두 전멸시키려 했던 데카드 쇼(제이슨 스타뎀)까지 영입해  최악의 적이 되어버린 도미닉과의 피할 수 없는 대결을 앞두게 되는데...,분노의 질주: 더 익스트림,2017-04-12,"범죄, 스릴러, 액션",movie
337404,"재능은 있지만 밑바닥 인생을 살던 에스텔라는 우여곡절 끝에 런던에 오게 된다. 그곳에서 운명처럼 재스퍼와 호레이스를 만난 에스텔라는 뛰어난 패션 감각을 이용해 완벽한 변장과 빠른 손놀림으로 런던 거리를 싹쓸이한다. 도둑질이 지겹게 느껴질 때 쯤, 꿈에 그리던 리버티 백화점에 들어가게 된 에스텔라. 그곳에서 런던 패션계를 꽉 쥐고 있는 남작 부인을 만나 충격적 사건을 겪게 되며, 에스텔라는 런던 패션계를 발칵 뒤집을 파격 아이콘 크루엘라로 새롭게 태어나게 되는데...",크루엘라,2021-05-26,"모험, 범죄, 코미디",movie
337960,1970년대 호주에서 10대 소년 2명이 서로 사랑에 빠진다. 여러 가지 장애물을 극복하며 15년간 관계를 이어온 두 사람에게 새로운 위기가 찾아온다.,홀딩 더 맨,2015-08-27,드라마,movie
338953,"1930년대, 제2차 세계대전에 마법사들이 개입하게 되면서 강력한 어둠의 마법사 그린델왈드의 힘이 급속도로 커진다. 덤블도어는 뉴트 스캐맨더에게 위대한 마법사 가문 후손, 마법학교의 유능한 교사, 머글 등으로 이루어진 팀에게 임무를 맡긴다. 이에 뉴트와 친구들은 머글과의 전쟁을 선포한 그린델왈드와 추종자들, 그의 위험한 신비한 동물들에 맞서 세상을 구할 거대한 전쟁에 나선다. 한편 전쟁의 위기가 최고조로 달한 상황 속에서 덤블도어는 더 이상 방관자로 머물 수 없는 순간을 맞이하고, 서서히 숨겨진 비밀이 드러나는데...",신비한 동물들과 덤블도어의 비밀,2022-04-06,"모험, 판타지",movie
339403,"베이비는 탈출 전문 드라이버다. 은행 강도 등 범죄의 설계자인 박사에게 약점이 잡혀 일을 하고 있지만 손을 씻고 새로운 생활을 꿈꾼다. 어린 시절 교통사고를 당해 청력에 이상이 생긴 베이비는 이어폰을 끼고 음악을 들으며 안정을 유지한다. 어느 날 자주 가는 식당에서 종업원인 데보라를 만나 마음을 나누는 베이비. 하지만 마지막인 줄 알았던 범죄는 그의 발목을 놓아주지 않고 배츠, 버디, 달링과 함께 최후의 한탕을 준비한다.",베이비 드라이버,2017-06-28,"범죄, 액션",movie
339846,"미치 뷰캐넌 이 대장으로 있는 해양구조대에 올림픽 수영 메달리스트 맷 브로디 가 합류한다. 이기적인 성격의 맷은 미치와 항상 티격태격하게 된다. 한편 해변에서는 플라카라고 불리는 마약이 자꾸만 발견되고 시의원이 죽는 사고도 벌어진다. 이것은 해변의 땅값을 떨어뜨린 뒤 몽땅 사들여 사유지화 하려는 거대 클럽의 사장 리즈 빅토리아의 음모였으며 이미 공무원들까지 매수된 상태였다. 눈치빠른 미치는 맷을 비롯하여 섬머, C.J, 로니 등 대원들과 함께 리즈의 음모를 파헤치며 해변을 지켜내기 위한 작전을 개시한다.",베이워치: SOS 해상 구조대,2017-05-25,"범죄, 액션, 코미디",movie
339877,"1890년 7월 27일. 한 남자가 황혼이 지는 프랑스의 작은 시골마을 오베르의 중심가에서 쓰러졌다. 수척한 남자는 총상으로 피가 흐르는 배를 움켜쥐고 있었다. 그는 당시에 잘 알려지지 않았으나 현재에는 세계적으로 유명한 예술가 빈센트 반 고흐였다. 고흐의 비극적인 죽음은 널리 알려져 있으나, 왜 그가 총상을 입었는지는 미스터리로 남아 있다. 살아생전 단 한 점의 그림만을 팔았던 화가 빈센트의 죽음 후 1년, 아르망은 그의 그림을 사랑했던 아버지의 부탁을 받고, 빈센트가 마지막으로 살았던 장소로 찾아가 미스터리한 죽음을 추적해 나간다.",러빙 빈센트,2017-06-22,"드라마, 미스터리, 애니메이션, 역사",movie
341174,"크리스찬 그레이는 아나스타샤 스틸을 잊지 못해 되찾으려고 하지만 아나스타샤는 지금까지와 다른 새로운 관계를 원한다. 과거의 상처를 고백하며 점점 변해가는 크리스찬의 모습에 아나스타샤는 결국 그를 받아들이고, 둘은 서로에게 더욱 깊이 빠져들며 뜨거운 사랑을 나눈다. 그러나 그의 숨겨진 과거와 비밀을 아는 사람들이 아나스타샤를 위협하기 시작하면서 그들의 관계는 위태로워지는데...",50가지 그림자: 심연,2017-02-08,"드라마, 로맨스",movie
342470,"왜 그 애에겐 끌리는 걸까? 불안하고 상처 입은 두 십 대. 인디애나의 경이로운 장소들을 찾아다니면서, 전과는 다른 세상을 만난다. 밝고 아름다운 삶을 발견한다.","눈부신 세상 끝에서, 너와 나",2020-02-28,"드라마, 로맨스",movie
345940,"국제 해저 관측 프로그램으로 일환으로 심해를 탐사 중인 해저 탐험대는 정체 모를 거대 생물에게 공격을 당한다. 긴급 투입된 심해 구조 전문가 조나스(제이슨 스타뎀)는 그것이 200만년 전 멸종된 것으로 알려진 ‘메가로돈’임을 주장한다. 아무도 믿으려 하지 않지만, 조나스는 역사상 가장 위대하고 가장 거대한 포식자와 두 번째로 마주하는 것인데…",메가로돈,2018-08-09,"SF, 공포, 액션",movie
346364,"살인과 실종사건이 이상하게 많이 생기는 데리라는 마을, 비 오는 어느 날 종이배를 들고 나간 동생이 사라졌다.  형 빌은 ‘루저 클럽’ 친구들과 함께 동생을 찾아 나서고, 27년마다 가장 무서워하는 것의 모습을 한 채 아이들을 잡아먹는다는 ‘그것’이 빨간 풍선을 든 삐에로의 모습으로 그들 앞에 나타나는데…  빌과 친구들은 공포를 이겨내고 ‘그것’에 맞서 동생과 사라진 아이들을 찾을 수 있을까?",그것,2017-09-06,"공포, 스릴러",movie
346698,"원하는 무엇이든 될 수 있는 바비랜드에서 살아가던 바비가 현실 세계와 이어진 포털의 균열을 발견하게 되고, 이를 해결하기 위해 켄과 예기치 못한 여정을 떠나면서 펼쳐지는 이야기",바비,2023-06-18,"모험, 코미디",movie
347201,"거대한 전설을 넘어설 새로운 시대가 시작된다!  지켜야 하는 소중한 가치를 위해 닌자는 강해진다!  그리고 지금, 역대 최강! 사상 최대! 대격돌이 펼쳐진다!  오랜 세월에 걸친 전쟁이 끝나고 고도성장을 이룬 새 시대, 평화의 시대를 이끌고 있는 것은 전설이 된 7대 호카게 우즈마키 나루토다. 분신술로도 감당하지 못할 만큼 바쁜 나날을 보내는 중에 나뭇잎 마을에서는 다섯 마을 통합으로 개최되는 중급닌자 선발시험이 한창이다.  각 마을을 대표하는 3인 1조의 하급 닌자들! 사스케의 딸이자 나루토를 동경하는 사라다와 수수께끼를 지닌 우수한 닌자 미츠키, 그리고 재능을 갖췄으면서도 나루토를 망할 아빠 취급하는 보루토도 참가 중이다. 마을의 영웅이지만 너무나 바쁜 아버지가 늘 미웠던 보루토는 ‘나루토의 유일한 라이벌’인 사스케의 제자가 되어 아버지를 놀라게 하는데…  마지막 개인전이 치뤄지던 그 순간! 차크라콜렉터 모모시키와 킨시키가 나타나 나루토의 차크라를 노리며 공격해온다! 나루토는 필사의 각오로 사람들을 구하지만 모모시키의 술법에 이공간으로 사라지고 만다. 그제서야 아버지의 걸어온 길과 그 무게를 느낀 보루토는 스승인 사스케, 다섯 카게들과 아버지를 구하기 위한 길을 나선다!",보루토 - 나루토 더 무비,2015-08-07,"모험, 애니메이션, 액션, 코미디, 판타지",movie
347688,,Scooby-Doo! and Kiss: Rock and Roll Mystery,2015-07-09,"가족, 미스터리, 애니메이션, 코미디",movie
348892,"독실한 힌두교 신자인 파반은 어머니를 잃어버린 다섯 살짜리 벙어리 파키스탄 소녀를 돌보고 있다. 어머니를 찾기 위한 파반과 소녀의 여정은 펀자브와 라자스탄, 올드 델리와 카쉬미르 지역까지 이어진다. 그리고 종교와 국경을 초월한 사랑의 무한한 힘을 보여준다.",카쉬미르의 소녀,2015-07-17,"드라마, 액션, 코미디",movie
348893,‘유리 보이카’는 챔피언 벨트만을 노리는 세계 최고의 파이터. 그는 부다페스트에서 열리는 유럽지부 챔피언십에 나가기 위해 경기를 하던 중 사고로 상대 선수를 죽인다. 이에 죄책감을 느끼며 괴로워하던 보이카는 죽은 선수의 아내를 돕기 위해 위험을 무릅쓰고 러시아로 떠난다. 그러던 중 그녀는 범죄조직에게 팔려가게 되고 보이카는 그녀를 구하기 위해 링에서 위험한 적들과 끊임없이 싸워야만 하는데...,보이카: 언디스퓨티드 파이널,2016-08-01,"드라마, 스릴러, 액션",movie
351286,"지상 최대의 테마파크 쥬라기 월드가 폐쇄된 지 3년 후.  이슬라 누블라의 활화산 시보산이 분화하려는 조짐을 보이자 조짐에 뉴스에서는 이와 더불어 공룡들의 보호에 관련된 시위나 소식들을 보도한다. 오웬(크리스 프렛)과 클레어(브라이스 달라스 하워드)는 벤자민 록우드(제임스 크롬웰)의 부탁으로 공룡들의 멸종을 막기 위해 이슬라 누블라 섬으로 떠난다. 한편 진화된 공룡들을 이용하려는 세력의 거대한 음모가 드러나고, 절대 지상에 존재해선 안될 위협적 공룡들이 마침내 세상 밖으로 등장하게 되는데...",쥬라기 월드: 폴른 킹덤,2018-06-06,"SF, 모험, 스릴러, 액션",movie
351523,"밤이 너무 긴 기러기 아빠, 와이프 한 마디에 벌벌 떨며 사는 공처가 남편, 35살 모태쏠로까지! ""그것""이 너무 고픈 남자들! 여전히 예쁜 고교 퀸카, 화끈한 골드미스, 물이 오를대로 오른 이혼녀까지! ""그것""이 재미없어진 여자들!  오늘 밤 그들이 제대로 만났다!  15년만에 만났더니 너무 매력적으로 변했구나 우리들?!  그들의 화끈한 동창회가 지금 시작된다!",동창회의 목적,2015-08-06,"드라마, 로맨스",movie
352173,평범한 일상을 살아가던 남자. 자신의 딸을 추행한 고위급 경찰 간부의 아들이 실종되면서 졸지에 살인 용의자가 된다.,의혹의 맹점,2015-07-30,"미스터리, 범죄, 스릴러",movie
353081,"에단 헌트는 세계를 위협하는 테러 조직 신디케이트의 수장 솔로몬 레인을 우여곡절 끝에 체포했지만, 그의 잔당들은 여전히 세계 각지에서 테러를 일삼는다. 에단 헌트와 그의 팀은 테러조직의 핵무기 소지를 막기 위해 미션에 착수한다. 에단 헌트는 작전 수행 중 예상치 못한 결단을 내리게 되고, 중앙정보국 CIA는 그를 견제하기 위해 상급 요원 어거스트 워커를 파견한다. 최악의 테러 위기와 라이벌의 출현 속, 팀이 행한 모든 선의의 선택들이 최악의 결과로 돌아오면서 미션은 점점 더 예측할 수 없는 상황으로 치닫게 되는데...",미션 임파서블: 폴아웃,2018-07-25,"모험, 액션",movie
353486,"학교 창고를 청소하다가 낡은 ‘쥬만지’ 비디오 게임을 발견한 네 명의 아이들. 게임 버튼을 누르는 순간 화면 속으로 빨려 들어가버렸다! 거대한 몸집의 고고학자 닥터 브레이브스톤(드웨인 존슨)으로 변한 공부벌레 스펜서, 슈퍼 여전사 루비 라운드하우스(카렌 길런)가 된 운동신경 제로 마사, 저질체력의 동물학 전문가 무스 핀바(케빈 하트)가 된 예비 풋볼선수 프리지, 중년의 지도 연구학 교수 셸리 오베론(잭 블랙)으로 변해버린 SNS 중독 퀸카 베서니까지. 이들은 자신의 아바타가 가진 능력으로 게임 속 세계를 구하는 미션을 수행하고 현실로 돌아가야만 하는데….",쥬만지: 새로운 세계,2017-12-09,"가족, 모험, 액션, 코미디, 판타지",movie
354526,,Serena the Sexplorer,2013-03-03,"SF, 코미디",movie
354857,"미래의 우주 한 구석! 타임네이도를 사이에 두고 모디카이와 릭비의 전쟁이 한창이다. 얼마 후 릭비는 모디카이의 총에 맞은 채 “현재”로 가고, 모디카이와 릭비, 공원 식구들에게 상황을 설명한 후 로스의 음모를 막아 우주를 구할 것을 당부한다. 릭비가 타고 온 우주선으로 모디카이와 릭비가 과거 고등학교 졸업반이던 과거로 거슬러 올라간 일행은 모디카이와 릭비가 과학실을 폭발시켜 타임네이도를 만들어내는 걸 막으려 하지만, 로스의 흉계로 작전은 실패하고 만다. 모디카이가 릭비를 쏜 이유와 로스가 릭비에게 복수를 다짐한 이유는 알지 못한 채, 공원 식구들은 모두 시간과 지구를 구하려 노력하는데...",레귤러 쇼 더 무비,2015-09-01,"SF, TV 영화, 가족, 모험, 애니메이션, 액션, 코미디, 판타지",movie
354912,"미구엘은 멕시코의 자랑인 에르네스토 델라 크루즈 같은 뮤지션이 되길 꿈꾸지만 미구엘 집안 사람들에게 음악은 금기다. 먼 옛날 조상 중에 음악 때문에 가족을 버린 인물이 있었기 때문. 미구엘은 죽은 자의 날이 되자 실력으로 인정받겠다는 결심을 하고 경연 무대에 오르려 하는데, 우연히 에르네스토의 기타에 손을 댔다가 죽은 자들의 세상에 들어서게 된다. 이승과 저승을 이어주는 마리골드 꽃길을 건너 죽은 자들의 세상에 도착한 미구엘은 거짓말과 위변조가 장기인 헥터를 만난다. 그리고 꿈에 그리던 우상 에르네스토를 만나러 가는 여정에서 가족의 비밀을 알게 된다.",코코,2017-10-27,"가족, 모험, 애니메이션, 음악",movie
359156,"1995년, 비토리오와 세자레는 둘도 없이 친한 친구이다. 둘은 폭력과 술과 마약에 깊이 빠진 삶을 살고 있지만, 어느 순간 비토리오는 조금 다른 삶을 꿈꾸기 시작한다. 피에르 파올로 파졸리니의 와 마틴 스콜세지의 에 바치는 헌사.",그렇게 살지 마라,2015-09-08,"드라마, 범죄",movie
359410,"전직 UFC 파이터 돌턴은 플로리다키스 제도의 로드 하우스에서 경비원으로 일하게 되지만, 이곳이 보이는 것 같은 낙원이 결코 아니라는 걸 알게 된다.",로드 하우스,2024-03-08,"스릴러, 액션",movie
359724,"1960년대, 매출 감소에 빠진 포드는 판매 활로를 찾기 위해 페라리와의 인수 합병을 추진한다. 막대한 자금력에도 불구, 계약에 실패하고 엔초 페라리로부터 모욕까지 당한 헨리 포드 2세는 르망 24시간 레이스에서 페라리를 박살 낼 차를 만들 것을 지시한다. 지옥의 레이스로 불리는 르망 24시간 레이스. 출전 경험조차 없는 포드는 대회 6연패를 차지한 페라리에 대항하기 위해 르망 우승자 출신 자동차 디자이너 캐롤 셸비를 고용하고, 그는 누구와도 타협하지 않지만 열정과 실력만큼은 최고인 레이서 켄 마일스를 자신의 파트너로 영입하는데...",포드 V 페라리,2019-11-13,"드라마, 액션, 역사",movie
359784,운명처럼 세상에서 가장 작은집에서 만난 에버렛과 모드. 혼자인 게 익숙했던 이들은 서서히 서로에게 물들어가며 깊은 사랑을 하게 되고 서로의 사랑을 풍경처럼 담는다.,내 사랑,2016-06-16,"드라마, 로맨스",movie
359940,"범인을 잡지 못한 딸의 살인 사건에 세상의 관심이 사라지자, 엄마 밀드레드는 아무도 사용하지 않는 마을 외곽 대형 광고판에 도발적인 세 줄의 광고를 실어 메시지를 전한다. 마을 사람들을 모두 놀라게 한 밀드레드의 세 개의 메시지로 인해, 지역 방송에서 살인 사건이 다시 회자되는 등 그녀의 의도대로 세상 사람들의 이목을 끌게 된다. 마을의 존경 받는 경찰서장 월러비와 경찰관 딕슨은 무능한 경찰로 낙인찍히고, 조용한 마을의 평화를 바라는 이웃 주민들은 경찰의 편에 서서 그녀와 맞서기 시작하는데...",쓰리 빌보드,2017-12-01,"드라마, 범죄",movie
360814,"전직 레슬링 선수였던 ‘마하비르 싱 포갓(아미르 칸)’은 아버지의 반대로 금메달의 꿈을 이루지 못한 채 레슬링을 포기한다. 아들을 통해 꿈을 이루겠다는 생각은 내리 딸만 넷이 태어나면서 좌절된다. 그러던 어느 날, 두 딸이 또래 남자아이들을 신나게 때린 모습에서 잠재력을 발견하고 레슬링 특훈에 돌입한다. 사람들의 따가운 시선과 조롱에도 불구하고 첫째 기타(파티마 사나이 샤크)와 둘째 바비타(삼아 말호 트라)는 아버지의 훈련 속에 재능을 발휘, 승승장구 승리를 거두며 국가대표 레슬러로까지 성장해 마침내 국제대회에 출전한다.하지만 세계의 벽은 높기만 하고 끝없이 이어지는 슬럼프로 연이은 패배만 이어지는데…
 인도를 넘어 전 세계적으로 흥행 기록을 이어가고 있는 당갈은 레슬링을 가리키는 힌디어다. 딸을 레슬링 선수로 키워낸 한 남자의 실화를 바탕으로 아미르 칸이 제작에 참여했으며, 엄격하지만 부성이 넘치는 아빠로 출연해 흥행 신화를 기록한 올해 최고의 화제작.",당갈,2016-12-21,"가족, 드라마, 코미디",movie
361743,최고의 파일럿이자 전설적인 인물 매버릭은 자신이 졸업한 훈련학교 교관으로 발탁된다. 그의 명성을 모르던 팀원들은 매버릭의 지시를 무시하지만 실전을 방불케 하는 상공 훈련에서 눈으로 봐도 믿기 힘든 전설적인 조종 실력에 모두가 압도된다. 매버릭의 지휘 아래 견고한 팀워크를 쌓아가던 팀원들에게 국경을 뛰어넘는 위험한 임무가 주어지자 매버릭은 자신이 가르친 동료들과 함께 마지막이 될지 모를 하늘 위 비행에 나서는데...,탑건: 매버릭,2022-05-21,"드라마, 액션",movie
364111,"말 하기를 좋아하는 활발한 소녀 ‘준’. 어느 날 무심코 내뱉은 한 마디로 인해 가족이 뿔뿔이 흩어지게 되고, 슬픔에 빠진 소녀 앞에 나타난 ‘달걀요정’은 두 번 다시 남에게 상처 주는 말을 하지 못하도록 ‘준’의 입을 봉인해 버린다. 말을 잃은 소녀 ‘준’은 어느덧 고등학생이 되고, 뜻하지 않게 학교에서 진행하는 지역 교류회의 준비위원으로 임명되면서 비슷한 점이라고는 하나도 없는 세 명의 친구들과 알게 된다. 누구와도 어울릴 수 없을 것만 같았던 외톨이 ‘준’은 자신을 이해해 주는 친구들과의 만남으로 서서히 마음의 문을 열게 되고, 가슴 속에 가둬두었던 자신의 진심과 마주하게 되는데…  과연, ‘준’은 외치고 싶은 자신의 마음을 전할 수 있을까?",마음이 외치고 싶어해,2015-09-19,"드라마, 로맨스, 애니메이션, 음악",movie
365177,악명 높은 현상금 사냥꾼 ‘릴리스’는 은하계를 이끄는 굵직한 기업가 ‘아틀라스’의 실종된 딸 ‘티나’를 찾기 위해 은하계에서 가장 정신없는 행성이자 자신의 고향인 판도라로 향한다. 그곳에서 투 머치 토커 로봇 ‘클랩트랩’의 도움을 받아 가까스로 ‘티나’를 만나지만 엘리트 용병 ‘롤랜드’와 사이코 ‘크리그’와 함께 이리디안 종족이 숨겨놓은 보물 ‘볼트’를 찾으러 가게 되고 괴짜 과학자 ‘태니스’까지 합류하면서 아주 요란하고 ‘킹’받는 여정에 오르게 되는데…,보더랜드,2024-08-07,"SF, 액션, 코미디",movie
367412,위플래쉬는 미국의 단편 드라마 영화이다. 데이미언 셔젤이 감독과 각본을 맡았다. 야심가인 재즈 드러머와 폭력적인 밴드리더의 관계를 묘사한다. 동명의 장편 영화의 바탕이 된 작품이다.,위플래쉬,2013-01-18,"드라마, 음악",movie
369299,"애인이 부재중이던 어느 날, 하룻밤 불장난으로 임신하게 된 마루. 아기를 낳기로 하지만 어린 예비 아빠는 철없는 백수에 집안도 콩가루, 이걸 어쩐다!",애가 무슨 죄야,2016-05-13,"로맨스, 코미디",movie
369471,,다이아몬드는 상처받지 않아,1982-05-15,"드라마, 로맨스",movie
369557,"‘코너’는 전학을 가게 된 학교에서 모델처럼 멋진 ‘라피나’를 보고 첫 눈에 반해 사랑에 빠진다.  ‘라피나’에게 잘 보이고 싶은 마음에 덜컥 밴드를 하고 있다는 거짓말을 한 ‘코너’는  급기야 뮤직비디오 출연까지 제안하고 승낙을 얻는다.  날아갈 것만 같은 기분도 잠시,  ‘코너’는 어설픈 멤버들을 모아 ‘싱 스트리트’라는 밴드를 급 결성하고  ‘듀란듀란’, ‘아-하’, ‘더 클래쉬’ 등 집에 있는 음반들을 찾아가며 음악을 만들기 시작한다.  첫 노래를 시작으로 조금씩 ‘라피나’의 마음을 움직인 ‘코너’는  그녀를 위해 최고의 노래를 만들고 인생 첫 번째 콘서트를 준비하는데…  첫 눈에 반한 그녀를 위한 인생 첫 번째 노래!  ‘싱 스트리트’의 가슴 설레는 사운드가 지금 시작된다!",싱 스트리트,2016-03-11,"드라마, 로맨스, 음악, 코미디",movie
370172,"MI6를 떠난 이후 매들린과 이탈리아의 오랜 도시 마테라에서 평화로운 일상을 즐기던 제임스 본드. 어느 날 CIA 요원 펠릭스가 찾아와 선별적 DNA 공격이 가능한 새로운 형태의 생화학 무기 유출을 알린다. 위험에 처한 전 세계를 구하기 위해 복귀하게 된 제임스 본드는 임무를 수행하는 과정에서 새로운 MI6 요원 노미를 만나고, 모든 사건의 배후에 운명으로 얽혀 있는 최악의 적 사핀이 존재한다는 것을 알아낸다. 위험천만한 위기 속, 감춰져 있던 비밀이 밝혀지면서 작전은 점점 더 예측할 수 없는 상황으로 치닫게 되는데...",007 노 타임 투 다이,2021-09-29,"모험, 스릴러, 액션",movie
370663,"누구나 한번 보면 빠져들 수밖에 없는 매력을 지녔지만 사랑을 믿지 않기에 늘 상처받는 그녀, 달라스. 패션 에디터로 성공한 커리어우먼의 삶을 살고 있지만 단조로운 일상에 지친 그녀, 재스민. 어느 날 우연히 한 파티에서 달라스를 만난 재스민은  그녀만을 바라보는 달라스의 강렬한 눈빛에 흔들리기 시작한다. 자신도 모르게 서로에게 운명처럼 이끌린 두 사람은  남들 시선은 신경 쓰지 않고 뜨겁게 사랑하지만 피할 수 없는 현실의 장벽에 가로막히고 마는데…",빌로우 허,2017-02-10,"드라마, 로맨스",movie
371645,"힙합과 위탁 가정으로 성장한 반항적인 도시 아이 리키는 뉴질랜드 전원에서 신선하게 새로운 시작을 하게 된다. 리키는 새로운 위탁 가정 가족인 다정한 벨라 아줌마, 심술궂은 헥 아저씨 및 이들의 강아지 튜팍과 함께 금새 집 같은 편안함을 느낀다. 리키가 또 다른 집으로 보내질 수 있는 재앙이 닥칠 때, 리키와 헥은 숲 속으로 도망간다. 국가적인 범인 수색이 뒤따르면서, 새롭게 범죄자로 낙인찍힌 두 사람은 선택의 기로에 서게 된다. 장렬하게 전사를 하든지, 아니면 둘 사이의 차이점을 극복하고 가족으로 살아 남든지.",내 인생 특별한 숲속 여행,2016-03-31,"드라마, 모험, 코미디",movie
372049,"오늘 친구가 말했다. ""우리 바꿔서 해볼까?"" 친구의 침대에 누운 그 날, 나는 가슴 터질 듯이 흥분했다! 오랜만에 대학시절 절친했던 친구 부부가 귀국한다. 하지만 오랜만에 만난 친구보다 더욱 눈길이 가는 건 완숙미가 넘치는 친구의 아내 '혜숙'이다. 이런 생각은 하면 안 된다고 다짐해 보지만 이미 마음 속으론 친구의 아내를 탐하고 있던 '정우'. 이러다 무슨 일이든 저지를 것 같은 바로 그때! 사무실로 찾아온 친구가 미친 제안을 한다. ""우리 바꿔서 해볼까?"" 두 부부의 미친 여행이 시작된다!",내 친구의 아내,2015-12-03,로맨스,movie
372058,"시골에 사는 소녀 미츠하(가미시라이시 모네)는 어느 날 잠에서 깬 후 자신의 몸이 남자로 바뀐 걸 알게 된다.  같은 시간, 도쿄에 사는 소년 타키(가미키 류노스케) 역시 이 기이한 상황을 겪고 있다.  낯선 가족, 낯선 친구들, 낯선 풍경들...  서로에게 이어진 끈을 알게 된 둘은 둘만의 규칙을 정하고 점차 상황을 받아들이기 시작한다.  서로에게 남긴 메모를 확인하며  점점 친구가 되어가는 타키와 미츠하.  언제부턴가 더 이상 몸이 바뀌지 않자  자신들이 특별하게 이어져있었음을 깨달은  타키는 미츠하를 만나러 가는데...",너의 이름은,2016-08-26,"드라마, 로맨스, 애니메이션",movie
